time,price
2024-09-04 10:45,434.06
2024-09-04 11:00,360.08
2024-09-04 11:15,360.08
2024-09-04 11:30,360.08
2024-09-04 11:45,360.08
2024-09-04 12:00,332.84
2024-09-04 12:15,332.84
2024-09-04 12:30,332.84
2024-09-04 12:45,332.84
2024-09-04 13:00,323.03
2024-09-04 13:15,323.03
2024-09-04 13:30,323.03
2024-09-04 13:45,323.03
2024-09-04 14:00,331.07
2024-09-04 14:15,331.07
2024-09-04 14:30,331.07
2024-09-04 14:45,331.07
2024-09-04 15:00,385.53
2024-09-04 15:15,385.53
2024-09-04 15:30,385.53
2024-09-04 15:45,385.53
2024-09-04 16:00,472.78
2024-09-04 16:15,472.78
2024-09-04 16:30,472.78
2024-09-04 16:45,472.78
2024-09-04 17:00,750.65
2024-09-04 17:15,750.65
2024-09-04 17:30,750.65
2024-09-04 17:45,750.65
2024-09-04 18:00,1305.94
2024-09-04 18:15,1305.94
2024-09-04 18:30,1305.94
2024-09-04 18:45,1305.94
2024-09-04 19:00,1798.22
2024-09-04 19:15,1798.22
2024-09-04 19:30,1798.22
2024-09-04 19:45,1798.22
2024-09-04 20:00,1295.43
2024-09-04 20:15,1295.43
2024-09-04 20:30,1295.43
2024-09-04 20:45,1295.43
2024-09-04 21:00,645.43
2024-09-04 21:15,645.43
2024-09-04 21:30,645.43
2024-09-04 21:45,645.43
2024-09-04 22:00,456.12
2024-09-04 22:15,456.12
2024-09-04 22:30,456.12
2024-09-04 22:45,456.12
2024-09-04 23:00,404.16
2024-09-04 23:15,404.16
2024-09-04 23:30,404.16
2024-09-04 23:45,404.16
2024-09-05 00:00,410.93
2024-09-05 00:15,410.93
2024-09-05 00:30,410.93
2024-09-05 00:45,410.93
2024-09-05 01:00,388.39
2024-09-05 01:15,388.39
2024-09-05 01:30,388.39
2024-09-05 01:45,388.39
2024-09-05 02:00,369.46
2024-09-05 02:15,369.46
2024-09-05 02:30,369.46
2024-09-05 02:45,369.46
2024-09-05 03:00,358.32
2024-09-05 03:15,358.32
2024-09-05 03:30,358.32
2024-09-05 03:45,358.32
2024-09-05 04:00,363.98
2024-09-05 04:15,363.98
2024-09-05 04:30,363.98
2024-09-05 04:45,363.98
2024-09-05 05:00,398.01
2024-09-05 05:15,398.01
2024-09-05 05:30,398.01
2024-09-05 05:45,398.01
2024-09-05 06:00,514.51
2024-09-05 06:15,514.51
2024-09-05 06:30,514.51
2024-09-05 06:45,514.51
2024-09-05 07:00,524.55
2024-09-05 07:15,524.55
2024-09-05 07:30,524.55
2024-09-05 07:45,524.55
2024-09-05 08:00,453.36
2024-09-05 08:15,453.36
2024-09-05 08:30,453.36
2024-09-05 08:45,453.36
2024-09-05 09:00,380.54
2024-09-05 09:15,380.54
2024-09-05 09:30,380.54
2024-09-05 09:45,380.54
2024-09-05 10:00,235.64
2024-09-05 10:15,235.64
2024-09-05 10:30,235.64
2024-09-05 10:45,235.64
2024-09-05 11:00,85.91
2024-09-05 11:15,85.91
2024-09-05 11:30,85.91
2024-09-05 11:45,85.91
2024-09-05 12:00,62.09
2024-09-05 12:15,62.09
2024-09-05 12:30,62.09
2024-09-05 12:45,62.09
2024-09-05 13:00,29.98
2024-09-05 13:15,29.98
2024-09-05 13:30,29.98
2024-09-05 13:45,29.98
2024-09-05 14:00,29.66
2024-09-05 14:15,29.66
2024-09-05 14:30,29.66
2024-09-05 14:45,29.66
2024-09-05 15:00,84.08
2024-09-05 15:15,84.08
2024-09-05 15:30,84.08
2024-09-05 15:45,84.08
2024-09-05 16:00,284.56
2024-09-05 16:15,284.56
2024-09-05 16:30,284.56
2024-09-05 16:45,284.56
2024-09-05 17:00,482.17
2024-09-05 17:15,482.17
2024-09-05 17:30,482.17
2024-09-05 17:45,482.17
2024-09-05 18:00,761.22
2024-09-05 18:15,761.22
2024-09-05 18:30,761.22
2024-09-05 18:45,761.22
2024-09-05 19:00,1112.09
2024-09-05 19:15,1112.09
2024-09-05 19:30,1112.09
2024-09-05 19:45,1112.09
2024-09-05 20:00,820.66
2024-09-05 20:15,820.66
2024-09-05 20:30,820.66
