time,price
2024-12-04 16:30,1072.5
2024-12-04 16:45,1072.5
2024-12-04 17:00,1044.76
2024-12-04 17:15,1044.76
2024-12-04 17:30,1044.76
2024-12-04 17:45,1044.76
2024-12-04 18:00,939.21
2024-12-04 18:15,939.21
2024-12-04 18:30,939.21
2024-12-04 18:45,939.21
2024-12-04 19:00,863.98
2024-12-04 19:15,863.98
2024-12-04 19:30,863.98
2024-12-04 19:45,863.98
2024-12-04 20:00,724.44
2024-12-04 20:15,724.44
2024-12-04 20:30,724.44
2024-12-04 20:45,724.44
2024-12-04 21:00,593.21
2024-12-04 21:15,593.21
2024-12-04 21:30,593.21
2024-12-04 21:45,593.21
2024-12-04 22:00,568.14
2024-12-04 22:15,568.14
2024-12-04 22:30,568.14
2024-12-04 22:45,568.14
2024-12-04 23:00,525.77
2024-12-04 23:15,525.77
2024-12-04 23:30,525.77
2024-12-04 23:45,525.77
2024-12-05 00:00,499.31
2024-12-05 00:15,499.31
2024-12-05 00:30,499.31
2024-12-05 00:45,499.31
2024-12-05 01:00,474.09
2024-12-05 01:15,474.09
2024-12-05 01:30,474.09
2024-12-05 01:45,474.09
2024-12-05 02:00,462.03
2024-12-05 02:15,462.03
2024-12-05 02:30,462.03
2024-12-05 02:45,462.03
2024-12-05 03:00,460.13
2024-12-05 03:15,460.13
2024-12-05 03:30,460.13
2024-12-05 03:45,460.13
2024-12-05 04:00,479.22
2024-12-05 04:15,479.22
2024-12-05 04:30,479.22
2024-12-05 04:45,479.22
2024-12-05 05:00,535.09
2024-12-05 05:15,535.09
2024-12-05 05:30,535.09
2024-12-05 05:45,535.09
2024-12-05 06:00,693.83
2024-12-05 06:15,693.83
2024-12-05 06:30,693.83
2024-12-05 06:45,693.83
2024-12-05 07:00,999.49
2024-12-05 07:15,999.49
2024-12-05 07:30,999.49
2024-12-05 07:45,999.49
2024-12-05 08:00,1103.23
2024-12-05 08:15,1103.23
2024-12-05 08:30,1103.23
2024-12-05 08:45,1103.23
2024-12-05 09:00,961.54
2024-12-05 09:15,961.54
2024-12-05 09:30,961.54
2024-12-05 09:45,961.54
2024-12-05 10:00,838.71
2024-12-05 10:15,838.71
2024-12-05 10:30,838.71
2024-12-05 10:45,838.71
2024-12-05 11:00,881.91
2024-12-05 11:15,881.91
2024-12-05 11:30,881.91
2024-12-05 11:45,881.91
2024-12-05 12:00,924.98
2024-12-05 12:15,924.98
2024-12-05 12:30,924.98
2024-12-05 12:45,924.98
2024-12-05 13:00,910.04
2024-12-05 13:15,910.04
2024-12-05 13:30,910.04
2024-12-05 13:45,910.04
2024-12-05 14:00,1075.74
2024-12-05 14:15,1075.74
2024-12-05 14:30,1075.74
2024-12-05 14:45,1075.74
2024-12-05 15:00,922.36
2024-12-05 15:15,922.36
2024-12-05 15:30,922.36
2024-12-05 15:45,922.36
2024-12-05 16:00,1036.57
2024-12-05 16:15,1036.57
2024-12-05 16:30,1036.57
2024-12-05 16:45,1036.57
2024-12-05 17:00,829.1
2024-12-05 17:15,829.1
2024-12-05 17:30,829.1
2024-12-05 17:45,829.1
2024-12-05 18:00,698.52
2024-12-05 18:15,698.52
2024-12-05 18:30,698.52
2024-12-05 18:45,698.52
2024-12-05 19:00,597.14
2024-12-05 19:15,597.14
2024-12-05 19:30,597.14
2024-12-05 19:45,597.14
2024-12-05 20:00,521.15
2024-12-05 20:15,521.15
2024-12-05 20:30,521.15
2024-12-05 20:45,521.15
2024-12-05 21:00,450.33
2024-12-05 21:15,450.33
2024-12-05 21:30,450.33
2024-12-05 21:45,450.33
2024-12-05 22:00,442.25
2024-12-05 22:15,442.25
2024-12-05 22:30,442.25
2024-12-05 22:45,442.25
2024-12-05 23:00,368.63
2024-12-05 23:15,368.63
2024-12-05 23:30,368.63
2024-12-05 23:45,368.63
2024-12-06 00:00,298.81
2024-12-06 00:15,298.81
2024-12-06 00:30,298.81
2024-12-06 00:45,298.81
2024-12-06 01:00,221.92
2024-12-06 01:15,221.92
2024-12-06 01:30,221.92
2024-12-06 01:45,221.92
2024-12-06 02:00,157.78
2024-12-06 02:15,157.78
2024-12-06 02:30,157.78
2024-12-06 02:45,157.78
2024-12-06 03:00,147.19
2024-12-06 03:15,147.19
2024-12-06 03:30,147.19
2024-12-06 03:45,147.19
2024-12-06 04:00,162.17
2024-12-06 04:15,162.17
2024-12-06 04:30,162.17
2024-12-06 04:45,162.17
2024-12-06 05:00,223.91
2024-12-06 05:15,223.91
2024-12-06 05:30,223.91
2024-12-06 05:45,223.91
2024-12-06 06:00,430.86
2024-12-06 06:15,430.86
2024-12-06 06:30,430.86
2024-12-06 06:45,430.86
2024-12-06 07:00,495.89
2024-12-06 07:15,495.89
2024-12-06 07:30,495.89
2024-12-06 07:45,495.89
2024-12-06 08:00,544.37
2024-12-06 08:15,544.37
2024-12-06 08:30,544.37
2024-12-06 08:45,544.37
2024-12-06 09:00,536.68
2024-12-06 09:15,536.68
